"311223","311222",1,30.00
"311223","311223",1,1523.50
"311223","311225",1,72.00
"311223","420000",1,1.00
"311223","541511",1,0.30
"311225","230210",1,1.20
"311225","311221",1,230.00
"311225","311222",1,331.00
"311225","311223",1,80.00
"311225","311225",1,6051.20
"311225","311612",1,39.00
"311225","311613",1,6.00
"311225","311941",1,115.00
"311225","420000",1,35.00
"311225","541511",1,1.00
"311230","230210",1,1.50
"311230","311211",1,15.00
"311230","311230",1,7004.00
"311230","311340",1,179.00
"311230","311420",1,549.00
"311230","311822",1,401.00
"311230","311919",1,162.00
"311230","311990",1,367.00
"311230","420000",1,295.00
"311230","541511",1,1.70
"311310","230210",1,1.80
"311310","311212",1,4.00
"311310","311310",1,7390.30
"311310","420000",1,9.00
"311310","541511",1,2.10
"311320","230210",1,1.20
"311320","311320",1,1555.50
"311320","311330",1,2127.80
"311320","311340",1,164.00
"311320","420000",1,23.00
"311320","541511",1,1.60
"311330","230210",1,2.70
"311330","311223",1,2.00
"311330","311320",1,84.00
"311330","311330",1,6982.70
"311330","311340",1,563.00
"311330","311911",1,166.00
"311330","420000",1,137.00
"311330","541511",1,3.60
"311340","230210",1,2.10
"311340","311310",1,4.00
"311340","311320",1,77.00
"311340","311330",1,215.00
"311340","311340",1,4849.80
"311340","311821",1,11.00
"311340","311930",1,6.00
"311340","311990",1,4.00
"311340","420000",1,48.00
"311340","541511",1,3.60
"311410","311119",1,51.00
"311410","311410",1,18188.80
"311410","311420",1,390.00
"311410","311612",1,51.00
"311410","311700",1,128.00
"311410","311813",1,55.00
"311410","31181A",1,3.00
"311410","311822",1,27.00
"311410","311941",1,12.00
"311410","311990",1,266.00
"311410","325998",1,34.00
"311410","420000",1,142.00
"311410","541511",1,16.20
"311420","311211",1,4.00
"311420","311330",1,13.00
"311420","311340",1,158.00
"311420","311410",1,438.00
"311420","311420",1,24296.40
"311420","311612",1,101.00
"311420","311700",1,112.00
"311420","311919",1,112.00
"311420","311930",1,26.00
"311420","311941",1,561.00
"311420","311942",1,95.00
"311420","311990",1,231.00
"311420","312110",1,366.00
"311420","312130",1,6.00
"311420","420000",1,209.00
"311420","541511",1,18.50
"311511","230210",1,1.50
"311511","311225",1,2.00
"311511","311410",1,35.00
"311511","311420",1,520.00
"311511","311511",1,17813.00
"311511","311512",1,66.00
"311511","311513",1,75.00
"311511","311514",1,664.00
"311511","311520",1,712.00
"311511","311990",1,51.00
"311511","312110",1,209.00
"311511","326160",1,8.00
"311511","420000",1,305.00
"311511","541511",1,12.60
"311512","311225",1,7.00
"311512","311420",1,3.00
"311512","311511",1,111.00
"311512","311512",1,1052.80
"311512","311513",1,3.00
"311512","311514",1,163.00
"311512","420000",1,2.00
"311512","541511",1,0.40
"311513","230210",1,1.20
"311513","311119",1,45.00
"311513","311511",1,626.00
"311513","311512",1,72.00
"311513","311513",1,17638.80
"311513","311514",1,799.00
"311513","311520",1,12.00
"311513","311941",1,66.00
"311513","311990",1,399.00
"311513","325190",1,3.00
"311513","420000",1,71.00
"311513","541511",1,8.10
"311514","230210",1,0.60
"311514","311511",1,869.00
"311514","311512",1,449.00
"311514","311513",1,214.00
"311514","311514",1,7051.00
"311514","311520",1,26.00
"311514","311930",1,6.00
"311514","311942",1,19.00
"311514","311990",1,89.00
"311514","312110",1,7.00
"311514","325400",1,246.00
"311514","420000",1,57.00
"311514","541511",1,3.40
"311520","230210",1,0.60
"311520","311420",1,7.00
"311520","311511",1,238.00
"311520","311514",1,60.00
"311520","311520",1,5064.70
"311520","312110",1,65.00
"311520","420000",1,70.00
"311520","541511",1,4.60
"311611","230210",1,3.90
"311611","311410",1,58.00
"311611","311420",1,48.00
"311611","311513",1,8.00
"311611","311611",1,43798.30
"311611","311612",1,7148.00
"311611","311613",1,1160.00
"311611","311615",1,254.00
"311611","316100",1,148.00
"311611","541511",1,11.50
"311612","230210",1,2.70
"311612","311410",1,27.00
"311612","311420",1,41.00
"311612","311611",1,211.00
"311612","311612",1,21376.20
"311612","311613",1,2.00
"311612","311615",1,768.00
"311612","311700",1,4.00
"311612","31181A",1,9.00
"311612","311941",1,3.00
"311612","311990",1,280.00
"311612","316100",1,55.00
"311612","420000",1,161.00
"311612","541511",1,7.40
"311613","230210",1,1.20
"311613","311223",1,3.00
"311613","311225",1,1.00
"311613","311611",1,14.00
"311613","311613",1,2427.90
"311613","316100",1,37.00
"311613","420000",1,7.00
"311613","541511",1,0.80
"311615","230210",1,6.00
"311615","311420",1,13.00
"311615","311611",1,152.00
"311615","311612",1,234.00
"311615","311613",1,174.00
"311615","311615",1,30304.40
"311615","311990",1,159.00
"311615","420000",1,40.00
"311615","541511",1,17.30
"311700","311410",1,90.00
"311700","311700",1,6497.40
"311700","420000",1,65.00
"311700","541511",1,2.20
"311813","230210",1,0.60
"311813","311340",1,2.00
"311813","311410",1,32.00
"311813","311520",1,2.00
"311813","311813",1,2282.40
"311813","31181A",1,134.00
"311813","311821",1,17.00
"311813","311822",1,15.00
"311813","311990",1,2.00
"311813","420000",1,17.00
"311813","541511",1,0.60
"31181A","230210",1,4.50
"31181A","311211",1,2.00
"31181A","311330",1,3.00
"31181A","311340",1,76.00
"31181A","311813",1,261.00
"31181A","31181A",1,21504.50
"31181A","311821",1,371.00
"31181A","311822",1,65.00
"31181A","311990",1,22.00
"31181A","420000",1,794.00
"31181A","541511",1,8.50
"311821","230210",1,1.20
"311821","311211",1,15.00
"311821","311230",1,231.00
"311821","311340",1,131.00
"311821","31181A",1,309.00
"311821","311821",1,7399.50
"311821","311822",1,47.00
"311821","311919",1,103.00
"311821","311990",1,454.00
"311821","420000",1,523.00
"311821","541511",1,2.60
"311822","230210",1,1.50
"311822","311230",1,142.00
"311822","311410",1,12.00
"311822","311420",1,127.00
"311822","311520",1,1.00
"311822","311813",1,36.00
"311822","31181A",1,4.00
"311822","311821",1,5.00
"311822","311822",1,4504.40
"311822","311823",1,14.00
"311822","311941",1,2.00
"311822","311942",1,16.00
"311822","311990",1,21.00
"311822","420000",1,35.00
"311822","541511",1,1.20
"311823","311823",1,1644.00
"311823","311941",1,31.00
"311823","311990",1,84.00
"311823","420000",1,11.00
"311823","541511",1,0.30
"311830","230210",1,0.60
"311830","311830",1,913.80
"311830","311919",1,88.00
"311830","311990",1,63.00
"311830","420000",1,18.00
"311830","541511",1,0.50
"311911","230210",1,1.20
"311911","311320",1,24.00
"311911","311330",1,36.00
"311911","311340",1,39.00
"311911","311821",1,132.00
"311911","311911",1,3748.00
"311911","311919",1,5.00
"311911","311941",1,4.00
"311911","420000",1,9.00
"311911","541511",1,1.00
"311919","230210",1,1.50
"311919","311420",1,9.00
"311919","311513",1,17.00
"311919","311612",1,2.00
"311919","31181A",1,8.00
"311919","311830",1,29.00
"311919","311919",1,9493.50
"311919","420000",1,81.00
"311919","541511",1,1.50
"311920","230210",1,0.60
"311920","311212",1,40.00
"311920","311420",1,56.00
"311920","311920",1,7326.70
"311920","311942",1,50.00
"311920","311990",1,165.00
"311920","312110",1,140.00
"311920","420000",1,118.00
"311920","541511",1,0.50
"311930","230210",1,0.60
"311930","311320",1,6.00
"311930","311330",1,3.00
"311930","311920",1,107.00
"311930","311930",1,6237.40
"311930","311942",1,16.00
"311930","311990",1,42.00
"311930","325190",1,20.00
"311930","420000",1,25.00
"311930","541511",1,1.20
"311941","230210",1,0.60
"311941","311225",1,45.00
"311941","311420",1,227.00
"311941","311513",1,359.00
"311941","311941",1,4731.80
"311941","311942",1,122.00
"311941","311990",1,280.00
"311941","420000",1,14.00
"311941","541511",1,2.30
"311942","230210",1,0.60
"311942","311822",1,51.00
"311942","311930",1,29.00
"311942","311941",1,10.00
"311942","311942",1,3525.40
"311942","311990",1,205.00
"311942","420000",1,81.00
"311942","541511",1,1.00
"311990","230210",1,2.40
"311990","311320",1,26.00
"311990","311340",1,49.00
"311990","311410",1,9.00
"311990","311420",1,324.00
"311990","311511",1,3.00
"311990","311514",1,4.00
"311990","311611",1,57.00
"311990","311612",1,12.00
"311990","31181A",1,10.00
"311990","311830",1,30.00
"311990","311930",1,29.00
"311990","311941",1,36.00
"311990","311942",1,294.00
"311990","311990",1,10100.70
"311990","420000",1,123.00
"311990","541511",1,3.10
"312110","230210",1,7.20
"312110","311320",1,1.00
"312110","311420",1,287.00
"312110","311511",1,18.00
"312110","311930",1,210.00
"312110","311942",1,2.00
"312110","311990",1,111.00
"312110","312110",1,29485.80
"312110","420000",1,766.00
"312110","541511",1,10.40
"312120","230210",1,2.70
"312120","311990",1,2.00
"312120","312110",1,20.00
"312120","312120",1,21422.90
"312120","420000",1,9.00
"312120","541511",1,3.70
"312130","230210",1,1.50
"312130","311930",1,124.00
"312130","312130",1,7580.20
"312130","420000",1,12.00
"312130","541511",1,2.40
"312140","230210",1,0.60
"312140","312120",1,37.00
"312140","312130",1,211.00
"312140","312140",1,6522.10
"312140","420000",1,165.00
"312140","541511",1,0.80
"312210","312210",1,3300.10
"312210","420000",1,37.00
"312221","230210",1,0.60
"312221","312210",1,224.00
"312221","312221",1,34063.40
"312221","312229",1,476.00
"312221","541511",1,178.40
"312229","312221",1,45.00
"312229","312229",1,3166.80
"312229","420000",1,118.00
"312229","541511",1,2.40
"313100","230210",1,3.90
"313100","313100",1,10035.00
"313100","313310",1,7.00
"313100","325222",1,2752.80
"313100","541511",1,2.20
"313210","230210",1,5.40
"313210","313100",1,552.00
"313210","313210",1,14812.50
"313210","313240",1,61.00
"313210","313310",1,1072.00
"313210","314120",1,1352.00
"313210","325222",1,136.00
"313210","420000",1,29.00
"313210","541511",1,21.40
"313220","230210",1,1.20
"313220","313210",1,8.00
"313220","313220",1,1560.80
"313220","313240",1,21.00
"313220","313310",1,4.00
"313220","31499A",1,15.00
"313220","315900",1,2.00
"313220","326110",1,35.00
"313220","420000",1,3.00
"313220","541511",1,0.20
"313230","230210",1,0.60
"313230","313210",1,82.00
"313230","313230",1,3924.50
"313230","31499A",1,21.00
"313230","3221A0",1,81.00
"313230","32222A",1,30.00
"313230","325211",1,201.00
"313230","420000",1,3.00
"313230","541511",1,2.00
"313240","313220",1,8.00
"313240","313230",1,69.00
"313240","313240",1,5209.30
"313240","313310",1,140.00
"313240","314110",1,111.00
"313240","314120",1,160.00
"313240","420000",1,7.00
"313240","541511",1,3.10
"313310","230210",1,2.10
"313310","313100",1,1501.00
"313310","313210",1,4784.10
"313310","313240",1,2.00
"313310","313310",1,7190.20
"313310","315200",1,43.00
"313310","325222",1,30.00
"313310","420000",1,8.00
"313310","541511",1,7.50
"313320","230210",1,0.60
"313320","313320",1,2073.30
"313320","31499A",1,18.00
"313320","32222A",1,26.00
"313320","324122",1,14.00
"313320","326110",1,43.00
"313320","32619A",1,5.00
"313320","326290",1,35.00
"313320","420000",1,12.00
"313320","541511",1,1.40
"314110","230210",1,1.50
"314110","313100",1,86.00
"314110","313230",1,14.00
"314110","313320",1,49.00
"314110","314110",1,11115.20
"314110","31499A",1,94.00
"314110","325222",1,250.00
"314110","326290",1,21.00
"314110","420000",1,19.00
"314110","541511",1,14.10
"314110","S00401",1,2.00
"314120","313210",1,222.00
"314120","313310",1,13.00
"314120","314110",1,36.00
"314120","314120",1,7968.70
"314120","314910",1,1.00
"314120","31499A",1,19.00
"314120","315200",1,442.00
"314120","315900",1,2.00
"314120","32619A",1,15.00
"314120","337920",1,6.00
"314120","33999A",1,14.00
"314120","420000",1,38.00
"314120","541511",1,3.90
"314120","S00401",1,82.00
"314910","230210",1,2.40
"314910","314120",1,10.00
"314910","314910",1,2347.10
"314910","31499A",1,45.00
"314910","315200",1,66.00
"314910","315900",1,4.00
"314910","316200",1,1.00
"314910","32222B",1,4.00
"314910","420000",1,5.00
"314910","541511",1,1.70
"314910","S00401",1,3.00
"314992","313100",1,5.00
"314992","313210",1,37.00
"314992","314992",1,1149.20
"314992","541511",1,0.80
"31499A","230210",1,3.90
"31499A","313210",1,17.00
"31499A","313220",1,34.00
"31499A","313230",1,138.00
"31499A","313320",1,19.00
"31499A","314120",1,117.00
"31499A","314910",1,2.00
"31499A","31499A",1,6140.80
"31499A","315900",1,42.00
"31499A","32311A",1,156.00
"31499A","32619A",1,27.00
"31499A","336300",1,29.00
"31499A","339920",1,16.00
"31499A","33999A",1,25.00
"31499A","420000",1,41.00
"31499A","541511",1,4.70
"31499A","S00401",1,6.00
"315111","315111",1,1509.70
"315111","315119",1,7.00
"315111","315200",1,30.00
"315111","420000",1,2.00
"315111","541511",1,2.00
"315119","230210",1,0.60
"315119","315111",1,1288.00
"315119","315119",1,1570.00
"315119","315200",1,8.00
"315119","316200",1,2.00
"315119","420000",1,18.00
"315119","541511",1,3.60
"315190","313240",1,179.00
"315190","315111",1,12.00
"315190","315119",1,1.00
"315190","315200",1,4648.60
"315190","315900",1,89.20
"315190","339113",1,92.00
"315190","420000",1,14.00
"315190","541511",1,6.60
"315200","314120",1,383.00
"315200","314910",1,140.00
"315200","31499A",1,501.00
"315200","315119",1,36.00
"315200","315200",1,50596.00
"315200","315900",1,75.00
"315200","316200",1,18.00
"315200","32311A",1,38.00
"315200","420000",1,772.00
"315200","541511",1,58.30
"315200","S00401",1,9.00
"315900","313240",1,6.00
"315900","314120",1,4.00
"315900","314910",1,2.00
"315900","31499A",1,43.00
"315900","315200",1,56.00
"315900","315900",1,4329.40
"315900","316900",1,64.00
"315900","32311A",1,46.00
"315900","326290",1,27.00
"315900","420000",1,150.00
"315900","541511",1,3.00
"316100","315200",1,20.00
"316100","316100",1,3330.20
"316100","316900",1,40.00
"316100","420000",1,5.00
"316200","316200",1,3862.50
"316200","420000",1,121.00
"316200","541511",1,4.50
"316900","313230",1,32.00
"316900","31499A",1,5.00
"316900","315900",1,9.00
"316900","316900",1,2653.80
"316900","32619A",1,21.00
"316900","339910",1,3.00
"316900","420000",1,222.00
"316900","541511",1,1.50
"321113","230210",1,0.60
"321113","321113",1,23882.50
"321113","321114",1,154.00
"321113","32121A",1,161.00
"321113","32121B",1,38.00
"321113","321912",1,286.00
"321113","321918",1,43.00
"321113","321920",1,90.00
"321113","321999",1,17.00
"321113","420000",1,63.00
"321113","541511",1,9.20
"321114","321113",1,134.00
"321114","321114",1,4280.00
"321114","321912",1,61.00
"321114","420000",1,18.00
"321114","541511",1,0.50
"321114","S00401",1,3.00
"321219","321219",1,5160.80
"321219","32121A",1,116.00
"321219","420000",1,14.00
"321219","541511",1,0.90
"321219","S00401",1,8.00
"32121A","230210",1,1.20
"32121A","321113",1,532.00
"32121A","321219",1,112.00
"32121A","32121A",1,7733.10
"32121A","321912",1,26.00
"32121A","321999",1,175.00
"32121A","337122",1,1.00
"32121A","420000",1,18.00
"32121A","541511",1,2.70
"32121B","32121A",1,6.00
"32121B","32121B",1,4642.20
"32121B","321911",1,9.00
"32121B","321912",1,33.00
"32121B","321920",1,4.00
"32121B","321992",1,102.00
"32121B","321999",1,5.00
"32121B","337122",1,6.00
"32121B","420000",1,65.00
"32121B","541511",1,1.90
"32121B","S00401",1,5.00
"321911","230210",1,1.20
"321911","32121A",1,3.00
"321911","321911",1,7787.00
"321911","321912",1,48.00
"321911","321918",1,249.00
"321911","321999",1,3.00
"321911","32619A",1,198.00
"321911","332321",1,129.00
"321911","337110",1,60.00
"321911","337212",1,10.00
"321911","337920",1,2.00
"321911","420000",1,98.00
"321911","541511",1,3.90
"321911","S00401",1,8.00
"321912","321113",1,2858.10
"321912","321114",1,114.00
"321912","32121A",1,1.00
"321912","32121B",1,160.00
"321912","321911",1,52.00
"321912","321912",1,2440.40
"321912","321918",1,82.00
"321912","321920",1,21.00
"321912","321999",1,49.00
"321912","337215",1,9.00
"321912","420000",1,51.00
"321912","541511",1,3.10
"321918","230210",1,0.60
"321918","321113",1,34.00
"321918","321911",1,191.00
"321918","321912",1,107.00
"321918","321918",1,4091.10
"321918","321920",1,3.00
"321918","321999",1,7.00
"321918","32619A",1,3.00
"321918","337110",1,25.00
"321918","337211",1,7.00
"321918","337212",1,13.00
"321918","337920",1,8.00
"321918","420000",1,44.00
"321918","541511",1,2.50
"321918","S00401",1,12.00
"321920","230210",1,0.60
"321920","321113",1,125.00
"321920","32121A",1,1.00
"321920","321912",1,7.00
"321920","321918",1,2.00
"321920","321920",1,4337.30
"321920","321999",1,7.00
"321920","32619A",1,3.00
"321920","420000",1,48.00
"321920","541511",1,0.10
"321920","S00401",1,8.00
"321991","230210",1,14.30
"321991","230220",1,1.50
"321991","230250",1,5.40
"321991","321991",1,10183.00
"321991","420000",1,2.00
"321991","541511",1,3.10
"321992","230210",1,4.80
"321992","32121B",1,97.00
"321992","321911",1,6.00
"321992","321912",1,12.00
"321992","321992",1,2840.20
"321992","420000",1,26.00
"321992","541511",1,1.00
"321992","S00401",1,1.00
"321999","230210",1,0.60
"321999","321113",1,7.00
"321999","321912",1,40.00
"321999","321920",1,15.00
"321999","321999",1,3583.70
"321999","32619A",1,100.00
"321999","332999",1,15.00
"321999","337110",1,2.00
"321999","337122",1,4.00
"321999","337215",1,3.00
"321999","33999A",1,5.00
"321999","420000",1,137.00
"321999","541511",1,1.90
"321999","S00401",1,5.00
"322110","230210",1,0.60
"322110","321113",1,31.00
"322110","322110",1,3146.90
"322110","325190",1,21.00
"322110","420000",1,4.00
"322110","541511",1,1.90
"3221A0","221100",1,259.00
"3221A0","313230",1,61.00
"3221A0","321113",1,14.00
"3221A0","32121A",1,35.00
"3221A0","321999",1,70.00
"3221A0","322110",1,3187.00
"3221A0","3221A0",1,62398.70
"3221A0","322291",1,1845.00
"3221A0","325190",1,181.00
"3221A0","420000",1,138.00
"3221A0","541511",1,34.90
"3221A0","S00401",1,2.00
"322210","230210",1,1.20
"322210","321920",1,124.00
"322210","322210",1,37910.10
"322210","322299",1,83.00
"322210","323118",1,2.00
"322210","32311A",1,31.00
"322210","323122",1,3.00
"322210","32619A",1,260.00
"322210","3261A0",1,238.00
"322210","420000",1,240.00
"322210","541511",1,11.90
"322210","S00401",1,262.00
"322225","322210",1,77.00
"322225","322225",1,1152.80
"322225","322226",1,19.00
"322225","32222A",1,165.00
"322225","32222B",1,37.00
"322225","32311A",1,39.00
"322225","326110",1,40.00
"322225","332999",1,15.00
"322225","420000",1,4.00
"322225","541511",1,0.30
"322226","322226",1,1087.60
"322226","322299",1,19.00
"322226","326110",1,18.00
"322226","337214",1,1.00
"322226","420000",1,5.00
"322226","541511",1,0.90
"322226","S00401",1,6.00
"32222A","230210",1,0.60
"32222A","313230",1,6.00
"32222A","3221A0",1,396.00
"32222A","322225",1,119.00
"32222A","322226",1,2.00
"32222A","32222A",1,11036.80
"32222A","32222B",1,74.00
"32222A","322231",1,133.00
"32222A","322233",1,21.00
"32222A","322291",1,4.00
"32222A","322299",1,95.00
"32222A","323121",1,6.00
"32222A","325520",1,126.00
"32222A","325992",1,152.00
"32222A","326110",1,143.00
"32222A","32619A",1,30.00
"32222A","326290",1,52.00
"32222A","334613",1,677.00
"32222A","339113",1,47.00
"32222A","420000",1,99.00
"32222A","541511",1,13.20
"32222A","S00401",1,6.00
"32222B","322225",1,1.00
"32222B","32222A",1,67.00
"32222B","32222B",1,3019.80
"32222B","32311A",1,35.00
"32222B","326110",1,148.00
"32222B","420000",1,18.00
"32222B","541511",1,4.50
"32222B","S00401",1,6.00
"322231","32222A",1,48.00
"322231","322231",1,1822.80
"322231","322232",1,25.00
"322231","322233",1,19.00
"322231","323116",1,26.00
"322231","323118",1,23.00
"322231","32619A",1,7.00
"322231","420000",1,48.00
"322231","541511",1,3.40
"322231","S00401",1,4.00
"322232","322231",1,70.00
"322232","322232",1,3332.60
"322232","322233",1,47.00
"322232","420000",1,15.00
"322232","541511",1,5.40
"322232","S00401",1,29.00
"322233","322231",1,268.00
"322233","322232",1,157.00
"322233","322233",1,1306.00
"322233","322299",1,24.00
"322233","323118",1,66.00
"322233","420000",1,15.00
"322233","541511",1,1.60
"322233","S00401",1,2.00
"322291","3221A0",1,1654.00
"322291","32222B",1,6.00
"322291","322291",1,5760.90
"322291","322299",1,50.00
"322291","325620",1,187.00
"322291","326160",1,49.00
"322291","420000",1,6.00
"322291","541511",1,1.70
"322291","S00401",1,5.00
"322299","322226",1,37.00
"322299","32222A",1,25.00
"322299","32222B",1,4.00
"322299","322231",1,15.00
"322299","322233",1,28.00
"322299","322291",1,4.00
"322299","322299",1,3531.40
"322299","326110",1,3.00
"322299","32619A",1,24.00
"322299","33999A",1,3.00
"322299","420000",1,103.00
"322299","541511",1,6.20
"322299","S00401",1,14.00
"323116","230210",1,1.50
"323116","323116",1,8275.20
"323116","323118",1,9.00
"323116","32311A",1,884.00
"323116","323121",1,1.00
"323116","420000",1,143.00
"323116","511110",1,49.00
"323116","541511",1,14.50
"323116","S00401",1,7.00
"323117","230210",1,1.50
"323117","323116",1,14.00
"323117","323117",1,5069.50
"323117","32311A",1,423.00
"323117","323121",1,2.00
"323117","323122",1,17.00
"323117","420000",1,23.00
"323117","541511",1,35.70
"323117","561400",1,4.00
"323117","S00401",1,9.00
"323118","230210",1,0.60
"323118","316900",1,30.00
"323118","322231",1,5.00
"323118","322233",1,17.00
"323118","323116",1,4.00
"323118","323118",1,2201.60
"323118","32311A",1,4.00
"323118","323121",1,3.00
"323118","32619A",1,5.00
"323118","332600",1,66.00
"323118","420000",1,110.00
"323118","511110",1,23.00
"323118","541511",1,3.30
"323118","S00401",1,2.00
"32311A","230210",1,37.50
"32311A","230220",1,3.00
"32311A","230250",1,9.30
"32311A","313220",1,7.00
"32311A","31499A",1,34.00
"32311A","315200",1,577.00
"32311A","315900",1,10.00
"32311A","32222A",1,90.00
"32311A","322231",1,4.00
"32311A","322299",1,5.00
"32311A","323116",1,188.00
"32311A","323117",1,547.00
"32311A","323118",1,5.00
"32311A","32311A",1,43459.00
"32311A","323121",1,42.00
"32311A","323122",1,389.00
"32311A","326110",1,3.00
"32311A","32619A",1,5.00
